fleet_name,vehicle_name,hw_code,hw_code_key,config_name,date,distance_traveled_km,liters_consumed,refuelled_liters,stolen_liters,worked_time_sec,engine_time_sec,travel_time_sec,rest_time_sec,usage_time_sec,liters_from_level,percent_drop,percent_refuel,vehicle_name_key,brand,model,fuel_type,category,engine_travel_ratio,engine_vs_travel_flag,valid_for_efficiency,km_per_liter,idle_time_sec,idle_ratio,fuel_type_clean,fuel_price,emission_factor,fuel_cost_per_km,co2_per_km,total_co2_kg,total_fuel_cost_eur
AMBIENTE,GE019SF,864275070111797,864275070111797,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,51.96875,1.1,0.0,0.0,30477.0,30477.0,6767.0,79632.0,30734.0,0.0,0.0,0.0,GE019SF,,,,Default,4.503768287276489,ok,True,40.0,23710.0,0.7779637103389441,default,1.5,2.5,0.031749849669272405,0.052916416115454,2.75,1.6500000000000001
AMBIENTE,GE019SF,864275070111797,864275070111797,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,142.42578125,5.8,35.636364,0.0,31870.0,31871.0,13638.0,72761.0,34305.0,0.0,0.0,0.0,GE019SF,,,,Default,2.3369262355184044,ok,True,24.556169181034484,18233.0,0.5720874776442534,default,1.5,2.5,0.061084446394777975,0.10180741065796331,14.5,8.7
AMBIENTE,GE019SF,864275070111797,864275070111797,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,79.46875,1.5,0.0,0.0,13227.0,13228.0,9371.0,77029.0,18780.0,0.0,0.0,0.0,GE019SF,,,,Default,1.4115889446163696,ok,True,40.0,3857.0,0.29157846991230724,default,1.5,2.5,0.028313016122689737,0.047188360204482895,3.75,2.25
AMBIENTE,GE019SF,864275070111797,864275070111797,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,75.39453125,2.8,0.0,0.0,13110.0,13111.0,6101.0,80298.0,29982.0,0.0,0.0,0.0,GE019SF,,,,Default,2.1489919685297494,ok,True,26.92661830357143,7010.0,0.5346655480131187,default,1.5,2.5,0.05570695818869488,0.09284493031449148,7.0,4.199999999999999
AMBIENTE,GE019SF,864275070111797,864275070111797,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,212.078125,7.4,0.0,0.0,34696.0,34697.0,18326.0,68073.0,45262.0,0.0,0.0,0.0,GE019SF,,,,Default,1.8933209647495362,ok,True,28.65920608108108,16371.0,0.47182753552180307,default,1.5,2.5,0.05233920282914611,0.08723200471524349,18.5,11.100000000000001
AMBIENTE,GE019SF,864275070111797,864275070111797,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,134.625,5.9,25.0545464,0.0,31451.0,31452.0,11596.0,74803.0,34612.0,0.0,0.0,0.0,GE019SF,,,,Default,2.712314591238358,ok,True,22.81779661016949,19856.0,0.6313112043749205,default,1.5,2.5,0.06573816155988858,0.1095636025998143,14.75,8.850000000000001
AMBIENTE,GE019SF,864275070111797,864275070111797,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,1.5078125,0.0,0.0,0.0,1592.0,1592.0,246.0,86154.0,1592.0,0.0,0.0,0.0,GE019SF,,,,Default,6.471544715447155,ok,False,,1346.0,0.8454773869346733,default,1.5,2.5,0.0,0.0,0.0,0.0
AMBIENTE,GE019SF,864275070111797,864275070111797,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,1.5078125,0.0,0.0,0.0,1592.0,1592.0,246.0,86154.0,1592.0,0.0,0.0,0.0,GE019SF,,,,Default,6.471544715447155,ok,False,,1346.0,0.8454773869346733,default,1.5,2.5,0.0,0.0,0.0,0.0
AMBIENTE,FS981SS,864636067909743,864636067909743,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,32.0859375,2.2,0.0,0.0,26606.0,26607.0,7498.0,78902.0,30358.0,0.0,0.0,0.0,FS981SS,,,,Default,3.5485462790077356,ok,True,14.584517045454545,19109.0,0.7181944601044837,default,1.5,2.5,0.10284879474068664,0.17141465790114438,5.5,3.3000000000000003
AMBIENTE,FS981SS,864636067909743,864636067909743,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,41.2578125,1.7,0.0,0.0,22182.0,22183.0,9296.0,77104.0,30316.0,0.0,0.0,0.0,FS981SS,,,,Default,2.3862951807228914,ok,True,24.269301470588236,12887.0,0.5809403597349322,default,1.5,2.5,0.06180647604620337,0.10301079341033895,4.25,2.55
AMBIENTE,FS981SS,864636067909743,864636067909743,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,13.7421875,1.2,0.0,0.0,30296.0,30296.0,643.0,85757.0,30315.0,0.0,0.0,0.0,FS981SS,,,,Default,47.11664074650078,check,True,11.451822916666668,29653.0,0.9787760760496436,default,1.5,2.5,0.13098351335986355,0.21830585559977259,3.0,1.7999999999999998
AMBIENTE,FS981SS,864636067909743,864636067909743,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,14.6015625,1.5,0.0,0.0,28285.0,28286.0,3219.0,83180.0,29120.0,0.0,0.0,0.0,FS981SS,,,,Default,8.787200994097546,ok,True,9.734375,25067.0,0.8861981192109171,default,1.5,2.5,0.15409309791332262,0.2568218298555377,3.75,2.25
AMBIENTE,FS981SS,864636067909743,864636067909743,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,2.640625,0.2,0.0,0.0,31956.0,31956.0,407.0,85993.0,31956.0,0.0,0.0,0.0,FS981SS,,,,Default,78.51597051597052,check,False,,31549.0,0.987263737639254,default,1.5,2.5,0.11360946745562132,0.1893491124260355,0.5,0.30000000000000004
AMBIENTE,FS981SS,864636067909743,864636067909743,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FS981SS,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,FS981SS,864636067909743,864636067909743,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FS981SS,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,FM716BG,864275070197549,864275070197549,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,196.609375,7.7,30.1,0.0,39129.0,39130.0,12294.0,74106.0,40662.0,0.0,0.0,0.0,FM716BG,,,,Default,3.1828534244346836,ok,True,25.533685064935064,26836.0,0.685816509072323,default,1.5,2.5,0.05874592704442502,0.09790987840737503,19.25,11.55
AMBIENTE,FM716BG,864275070197549,864275070197549,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,302.6875,11.8,0.0,0.0,23175.0,23176.0,19203.0,67197.0,39142.0,0.0,0.0,0.0,FM716BG,,,,Default,1.206894756027704,ok,True,25.651483050847457,3973.0,0.171427338626165,default,1.5,2.5,0.0584761511459839,0.09746025190997316,29.5,17.700000000000003
AMBIENTE,FM716BG,864275070197549,864275070197549,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,183.65625,6.7,0.0,0.0,11967.0,11968.0,12897.0,73502.0,38330.0,0.0,0.0,0.0,FM716BG,,,,Default,0.9279677444366907,ok,True,27.411380597014926,0.0,0.0,default,1.5,2.5,0.05472179683511996,0.09120299472519994,16.75,10.05
AMBIENTE,FM716BG,864275070197549,864275070197549,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,388.53125,15.6,30.6568184,0.0,25950.0,25951.0,22665.0,63734.0,47548.0,0.0,0.0,0.0,FM716BG,,,,Default,1.144981248621222,ok,True,24.90584935897436,3286.0,0.1266232515124658,default,1.5,2.5,0.06022681573232526,0.10037802622054211,39.0,23.4
AMBIENTE,FM716BG,864275070197549,864275070197549,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,345.71875,14.4,0.0,0.0,19229.0,19230.0,18065.0,68334.0,35703.0,0.0,0.0,0.0,FM716BG,,,,Default,1.0644893440354277,ok,True,24.00824652777778,1165.0,0.06058242329693188,default,1.5,2.5,0.06247853204374944,0.10413088673958239,36.0,21.6
AMBIENTE,FM716BG,864275070197549,864275070197549,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FM716BG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,FM716BG,864275070197549,864275070197549,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,59.828125,1.4,5.40060854,0.0,13037.0,13038.0,5070.0,81330.0,30189.0,0.0,0.0,0.0,FM716BG,,,,Default,2.571597633136095,ok,True,40.0,7968.0,0.6111366774045099,default,1.5,2.5,0.03510054844606946,0.05850091407678245,3.5,2.0999999999999996
AMBIENTE,FM716BG,864275070197549,864275070197549,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,59.828125,1.4,5.40060854,0.0,13037.0,13038.0,5070.0,81330.0,30189.0,0.0,0.0,0.0,FM716BG,,,,Default,2.571597633136095,ok,True,40.0,7968.0,0.6111366774045099,default,1.5,2.5,0.03510054844606946,0.05850091407678245,3.5,2.0999999999999996
AMBIENTE,FK774NJ,864636067719605,864636067719605,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,214.8359375,13.1,0.0,0.0,47271.0,47271.0,9744.0,76656.0,49433.0,0.0,0.0,0.0,FK774NJ,,,,Default,4.851293103448276,ok,True,16.399689885496183,37527.0,0.7938693913816082,default,1.5,2.5,0.09146514418706134,0.15244190697843557,32.75,19.65
AMBIENTE,FK774NJ,864636067719605,864636067719605,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,2.2734375,0.0999755859,0.0,0.0,43656.0,0.0,405.0,85995.0,46879.0,0.0,0.0,0.0,FK774NJ,,,,Default,0.0,ok,False,,0.0,,default,1.5,2.5,0.06596327317113401,0.1099387886185567,0.24993896475,0.14996337885
AMBIENTE,FK774NJ,864636067719605,864636067719605,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,1.4140625,0.0,0.0,0.0,32308.0,0.0,258.0,86142.0,32945.0,0.0,0.0,0.0,FK774NJ,,,,Default,0.0,ok,False,,0.0,,default,1.5,2.5,0.0,0.0,0.0,0.0
AMBIENTE,FK774NJ,864636067719605,864636067719605,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FK774NJ,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,FK774NJ,864636067719605,864636067719605,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FK774NJ,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,FK774NJ,864636067719605,864636067719605,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FK774NJ,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,FK774NJ,864636067719605,864636067719605,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FK774NJ,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,FK639WH,864636068562715,864636068562715,UW121-130-140-2405-S-KxM2-IMMOB-LVC-Rego,2025-09-22,124.59375,11.6,0.0,0.0,31703.0,31704.0,10933.0,75466.0,35881.0,0.0,0.0,0.0,FK639WH,,,,Default,2.8998445074544956,ok,True,10.740840517241379,20771.0,0.6551539237951047,default,1.5,2.5,0.13965387509405566,0.2327564584900928,29.0,17.4
AMBIENTE,FK639WH,864636068562715,864636068562715,UW121-130-140-2405-S-KxM2-IMMOB-LVC-Rego,2025-09-23,120.296875,9.3,62.6909065,0.0,23934.0,23935.0,11160.0,75239.0,40241.0,0.0,0.0,0.0,FK639WH,,,,Default,2.1447132616487457,ok,True,12.935147849462364,12775.0,0.5337372049300187,default,1.5,2.5,0.11596311209247954,0.1932718534874659,23.25,13.950000000000001
AMBIENTE,FK639WH,864636068562715,864636068562715,UW121-130-140-2405-S-KxM2-IMMOB-LVC-Rego,2025-09-24,150.5625,13.0,0.0,0.0,27789.0,27790.0,11396.0,75003.0,33477.0,0.0,0.0,0.0,FK639WH,,,,Default,2.4385749385749387,ok,True,11.58173076923077,16394.0,0.5899244332493703,default,1.5,2.5,0.1295143212951432,0.21585720215857201,32.5,19.5
AMBIENTE,FK639WH,864636068562715,864636068562715,UW121-130-140-2405-S-KxM2-IMMOB-LVC-Rego,2025-09-25,160.03125,14.5,0.0,0.0,30667.0,30668.0,14077.0,72322.0,31621.0,0.0,0.0,0.0,FK639WH,,,,Default,2.1785891880372237,ok,True,11.036637931034482,16591.0,0.5409873483761576,default,1.5,2.5,0.13591095489162272,0.22651825815270454,36.25,21.75
AMBIENTE,FK639WH,864636068562715,864636068562715,UW121-130-140-2405-S-KxM2-IMMOB-LVC-Rego,2025-09-26,134.984375,10.8,0.0,0.0,36865.0,36866.0,10951.0,75449.0,54843.0,0.0,0.0,0.0,FK639WH,,,,Default,3.3664505524609623,ok,True,12.49855324074074,25915.0,0.7029512287744806,default,1.5,2.5,0.12001389049658527,0.20002315082764208,27.0,16.200000000000003
AMBIENTE,FK639WH,864636068562715,864636068562715,UW121-130-140-2405-S-KxM2-IMMOB-LVC-Rego,2025-09-27,61.171875,5.4,0.0,0.0,25326.0,25327.0,5061.0,81339.0,38246.0,0.0,0.0,0.0,FK639WH,,,,Default,5.004346967002569,ok,True,11.328125,20266.0,0.8001737276424369,default,1.5,2.5,0.1324137931034483,0.2206896551724138,13.5,8.100000000000001
AMBIENTE,FK639WH,864636068562715,864636068562715,UW121-130-140-2405-S-KxM2-IMMOB-LVC-Rego,2025-09-28,52.59375,3.7,0.0,0.0,15266.0,15266.0,3926.0,82474.0,17578.0,0.0,0.0,0.0,FK639WH,,,,Default,3.8884360672440144,ok,True,14.214527027027026,11340.0,0.7428271976942225,default,1.5,2.5,0.10552584670231731,0.17587641117052882,9.25,5.550000000000001
AMBIENTE,FJ993LL,352592571410471,352592571410471,UW120-04-S-KxM2-C200-Imm,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FJ993LL,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,FJ406VB,864275070214096,864275070214096,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,40.1875,2.1,0.0,0.0,31537.0,31538.0,25748.0,60651.0,42736.0,0.0,0.0,0.0,FJ406VB,,,,Default,1.2248718347056082,ok,True,19.136904761904763,5790.0,0.1835880525080855,default,1.5,2.5,0.07838258164852256,0.13063763608087092,5.25,3.1500000000000004
AMBIENTE,FJ406VB,864275070214096,864275070214096,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,64.0,2.7,7.178787,0.0,51654.0,51655.0,7308.0,79092.0,57642.0,0.0,0.0,0.0,FJ406VB,,,,Default,7.068281335522715,ok,True,23.703703703703702,44347.0,0.8585228922659955,default,1.5,2.5,0.06328125000000001,0.10546875,6.75,4.050000000000001
AMBIENTE,FJ406VB,864275070214096,864275070214096,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,68.140625,2.1,50.77964,0.0,38883.0,38884.0,7160.0,79240.0,40215.0,0.0,0.0,0.0,FJ406VB,,,,Default,5.43072625698324,ok,True,32.447916666666664,31724.0,0.8158625655796728,default,1.5,2.5,0.04622792937399679,0.07704654895666131,5.25,3.1500000000000004
AMBIENTE,FJ406VB,864275070214096,864275070214096,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,40.453125,1.2,0.0,0.0,39943.0,39943.0,8094.0,78305.0,40944.0,0.0,0.0,0.0,FJ406VB,,,,Default,4.934890042006424,ok,True,33.7109375,31849.0,0.7973612397666675,default,1.5,2.5,0.04449594438006952,0.07415990730011587,3.0,1.7999999999999998
AMBIENTE,FJ406VB,864275070214096,864275070214096,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,1.28125,0.1,0.0,0.0,588.0,588.0,361.0,86039.0,43799.0,0.0,0.0,0.0,FJ406VB,,,,Default,1.628808864265928,ok,False,,227.0,0.38605442176870747,default,1.5,2.5,0.11707317073170734,0.1951219512195122,0.25,0.15000000000000002
AMBIENTE,FJ406VB,864275070214096,864275070214096,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,45.34375,1.7,0.0,0.0,38115.0,38116.0,11349.0,75050.0,41078.0,0.0,0.0,0.0,FJ406VB,,,,Default,3.3585337915234823,ok,True,26.672794117647058,26767.0,0.7022510231923602,default,1.5,2.5,0.05623707787732598,0.09372846312887664,4.25,2.55
AMBIENTE,FJ406VB,864275070214096,864275070214096,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,44.9375,1.3,0.0,0.0,30052.0,30053.0,8275.0,78124.0,39762.0,0.0,0.0,0.0,FJ406VB,,,,Default,3.63178247734139,ok,True,34.56730769230769,21778.0,0.7246531128339933,default,1.5,2.5,0.04339360222531294,0.07232267037552156,3.25,1.9500000000000002
AMBIENTE,FJ406VB,864275070214096,864275070214096,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,44.9375,1.3,0.0,0.0,30052.0,30053.0,8275.0,78124.0,39762.0,0.0,0.0,0.0,FJ406VB,,,,Default,3.63178247734139,ok,True,34.56730769230769,21778.0,0.7246531128339933,default,1.5,2.5,0.04339360222531294,0.07232267037552156,3.25,1.9500000000000002
AMBIENTE,FH251GA,864275070158830,864275070158830,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,81.125,2.9,0.0,0.0,37899.0,37900.0,4996.0,81404.0,39153.0,0.0,0.0,0.0,FH251GA,,,,Default,7.586068855084068,ok,True,27.974137931034484,32904.0,0.8681794195250659,default,1.5,2.5,0.053620955315870564,0.08936825885978428,7.25,4.35
AMBIENTE,FH251GA,864275070158830,864275070158830,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,103.6484375,4.7,30.0361366,0.0,45483.0,45484.0,32137.0,54263.0,46979.0,0.0,0.0,0.0,FH251GA,,,,Default,1.415315679746087,ok,True,22.05285904255319,13347.0,0.2934438483862457,default,1.5,2.5,0.06801839149770107,0.11336398582950177,11.75,7.050000000000001
AMBIENTE,FH251GA,864275070158830,864275070158830,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,58.0,2.4,0.0,0.0,52245.0,52246.0,21368.0,65032.0,52500.0,0.0,0.0,0.0,FH251GA,,,,Default,2.445058030700112,ok,True,24.166666666666668,30878.0,0.5910117520958542,default,1.5,2.5,0.06206896551724137,0.10344827586206896,6.0,3.5999999999999996
AMBIENTE,FH251GA,864275070158830,864275070158830,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,5.7890625,0.0,0.0,0.0,2369.0,2370.0,41769.0,44631.0,41769.0,0.0,0.0,0.0,FH251GA,,,,Default,0.05674064497593909,ok,False,,0.0,0.0,default,1.5,2.5,0.0,0.0,0.0,0.0
AMBIENTE,FH251GA,864275070158830,864275070158830,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,7.84375,0.1,0.0,0.0,23693.0,23693.0,24111.0,62289.0,25289.0,0.0,0.0,0.0,FH251GA,,,,Default,0.9826635145784082,ok,False,,0.0,0.0,default,1.5,2.5,0.01912350597609562,0.03187250996015936,0.25,0.15000000000000002
AMBIENTE,FH251GA,864275070158830,864275070158830,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FH251GA,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,FF704SR,864275070109262,864275070109262,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,88.59375,2.6,29.3392544,0.0,22451.0,22452.0,5859.0,80540.0,45152.0,0.0,0.0,0.0,FF704SR,,,,Default,3.83205325140809,ok,True,34.074519230769226,16593.0,0.7390432923570284,default,1.5,2.5,0.04402116402116402,0.07336860670194004,6.5,3.9000000000000004
AMBIENTE,FF704SR,864275070109262,864275070109262,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,15.84375,0.0,0.0,0.0,34088.0,34088.0,16306.0,70094.0,34088.0,0.0,0.0,0.0,FF704SR,,,,Default,2.0905188274254876,ok,False,,17782.0,0.5216498474536494,default,1.5,2.5,0.0,0.0,0.0,0.0
AMBIENTE,FF704SR,864275070109262,864275070109262,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,15.15625,0.2,0.0,0.0,33929.0,33929.0,4480.0,81920.0,33929.0,0.0,0.0,0.0,FF704SR,,,,Default,7.5734375,ok,False,,29449.0,0.8679595626160511,default,1.5,2.5,0.019793814432989693,0.032989690721649485,0.5,0.30000000000000004
AMBIENTE,FF704SR,864275070109262,864275070109262,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,82.5625,3.3,0.0,0.0,42743.0,42744.0,7868.0,78532.0,46376.0,0.0,0.0,0.0,FF704SR,,,,Default,5.432638535841383,ok,True,25.018939393939394,34876.0,0.8159273816208122,default,1.5,2.5,0.05995457986373958,0.09992429977289932,8.25,4.949999999999999
AMBIENTE,FF704SR,864275070109262,864275070109262,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,12.078125,0.0,0.0,0.0,45116.0,45117.0,21191.0,65209.0,45702.0,0.0,0.0,0.0,FF704SR,,,,Default,2.1290642253786984,ok,False,,23926.0,0.5303100826739366,default,1.5,2.5,0.0,0.0,0.0,0.0
AMBIENTE,FF704SR,864275070109262,864275070109262,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,2.5625,0.0,0.0,0.0,2800.0,2800.0,367.0,86033.0,2800.0,0.0,0.0,0.0,FF704SR,,,,Default,7.629427792915531,ok,False,,2433.0,0.8689285714285714,default,1.5,2.5,0.0,0.0,0.0,0.0
AMBIENTE,FF704SR,864275070109262,864275070109262,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,2.5625,0.0,0.0,0.0,2800.0,2800.0,367.0,86033.0,2800.0,0.0,0.0,0.0,FF704SR,,,,Default,7.629427792915531,ok,False,,2433.0,0.8689285714285714,default,1.5,2.5,0.0,0.0,0.0,0.0
AMBIENTE,CD903JD,864275070464105,864275070464105,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD903JD,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,CD903JD,864275070464105,864275070464105,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD903JD,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,CD903JD,864275070464105,864275070464105,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD903JD,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,CD903JD,864275070464105,864275070464105,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD903JD,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,CD903JD,864275070464105,864275070464105,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD903JD,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,CD903JD,864275070464105,864275070464105,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD903JD,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE,CD903JD,864275070464105,864275070464105,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD903JD,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE SARTI,GW972DC,864636066039161,864636066039161,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,245.609375,30.5,33.2386322,0.0,19010.0,19011.0,17315.0,69084.0,36411.0,0.0,0.0,0.0,GW972DC,,,,Default,1.0979497545480796,ok,True,8.052766393442623,1696.0,0.0892115091262953,default,1.5,2.5,0.18627139130987977,0.3104523188497996,76.25,45.75
AMBIENTE SARTI,GW972DC,864636066039161,864636066039161,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,237.4453125,34.2,0.0,0.0,18202.0,18202.0,15853.0,70546.0,35897.0,0.0,0.0,0.0,GW972DC,,,,Default,1.148173847221346,ok,True,6.942845394736842,2349.0,0.12905175255466433,default,1.5,2.5,0.2160497482973053,0.36008291382884217,85.5,51.300000000000004
AMBIENTE SARTI,GW972DC,864636066039161,864636066039161,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,344.3984375,41.2,66.37909,0.0,19564.0,19564.0,18834.0,67565.0,31266.0,0.0,0.0,0.0,GW972DC,,,,Default,1.0387596899224807,ok,True,8.359185376213592,730.0,0.03731343283582089,default,1.5,2.5,0.17944332282285688,0.2990722047047615,103.0,61.800000000000004
AMBIENTE SARTI,GW972DC,864636066039161,864636066039161,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,378.765625,50.5,58.56136,0.0,20543.0,20543.0,20104.0,66296.0,30934.0,0.0,0.0,0.0,GW972DC,,,,Default,1.0218364504576203,ok,True,7.500309405940594,439.0,0.021369809667526652,default,1.5,2.5,0.19999174951528403,0.3333195825254734,126.25,75.75
AMBIENTE SARTI,GW972DC,864636066039161,864636066039161,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GW972DC,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE SARTI,GW972DC,864636066039161,864636066039161,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GW972DC,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
AMBIENTE SARTI,GN605SD,352592570747881,352592570747881,UW120-04-S-KxM2-C200-Imm,2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GN605SD,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
